"classe","region","nb_index","regiao_agrupada"
"R-loop","70%",807,"Corpo do gene"
"R-loop","80%",807,"Corpo do gene"
"R-loop","90%",807,"Corpo do gene"
"R-loop","90%",147,"Corpo do gene"
"R-loop","100%",807,"Corpo do gene"
"R-loop","100%",147,"Corpo do gene"
"R-loop","30%",148,"Corpo do gene"
"R-loop","40%",148,"Corpo do gene"
"R-loop","40%",149,"Corpo do gene"
"R-loop","50%",148,"Corpo do gene"
"R-loop","50%",149,"Corpo do gene"
"R-loop","90%",150,"Corpo do gene"
"R-loop","100%",150,"Corpo do gene"
"R-loop","100%",151,"Corpo do gene"
"R-loop","10%",150,"Corpo do gene"
"R-loop","10%",151,"Corpo do gene"
"R-loop","20%",150,"Corpo do gene"
"R-loop","20%",151,"Corpo do gene"
"R-loop","30%",150,"Corpo do gene"
"R-loop","30%",151,"Corpo do gene"
"R-loop","40%",150,"Corpo do gene"
"R-loop","40%",151,"Corpo do gene"
"R-loop","50%",150,"Corpo do gene"
"R-loop","50%",151,"Corpo do gene"
"R-loop","60%",150,"Corpo do gene"
"R-loop","60%",151,"Corpo do gene"
"R-loop","70%",150,"Corpo do gene"
"R-loop","70%",151,"Corpo do gene"
"R-loop","80%",150,"Corpo do gene"
"R-loop","80%",151,"Corpo do gene"
"R-loop","90%",150,"Corpo do gene"
"R-loop","90%",151,"Corpo do gene"
"R-loop","100%",150,"Corpo do gene"
"R-loop","100%",151,"Corpo do gene"
"R-loop","100%",152,"Corpo do gene"
"R-loop","10%",809,"Corpo do gene"
"R-loop","10%",154,"Corpo do gene"
"R-loop","10%",155,"Corpo do gene"
"R-loop","10%",156,"Corpo do gene"
"R-loop","20%",809,"Corpo do gene"
"R-loop","20%",154,"Corpo do gene"
"R-loop","10%",977,"Corpo do gene"
"R-loop","10%",452,"Corpo do gene"
"R-loop","20%",977,"Corpo do gene"
"R-loop","20%",452,"Corpo do gene"
"R-loop","30%",977,"Corpo do gene"
"R-loop","30%",452,"Corpo do gene"
"R-loop","40%",977,"Corpo do gene"
"R-loop","40%",452,"Corpo do gene"
"R-loop","50%",977,"Corpo do gene"
"R-loop","50%",452,"Corpo do gene"
"R-loop","60%",977,"Corpo do gene"
"R-loop","60%",452,"Corpo do gene"
"R-loop","70%",977,"Corpo do gene"
"R-loop","70%",452,"Corpo do gene"
"R-loop","80%",977,"Corpo do gene"
"R-loop","80%",452,"Corpo do gene"
"R-loop","90%",977,"Corpo do gene"
"R-loop","90%",452,"Corpo do gene"
"R-loop","100%",977,"Corpo do gene"
"R-loop","100%",452,"Corpo do gene"
"R-loop","10%",810,"Corpo do gene"
"R-loop","10%",811,"Corpo do gene"
"R-loop","10%",158,"Corpo do gene"
"R-loop","10%",812,"Corpo do gene"
"R-loop","20%",810,"Corpo do gene"
"R-loop","20%",811,"Corpo do gene"
"R-loop","20%",158,"Corpo do gene"
"R-loop","20%",812,"Corpo do gene"
"R-loop","30%",810,"Corpo do gene"
"R-loop","30%",811,"Corpo do gene"
"R-loop","30%",158,"Corpo do gene"
"R-loop","40%",810,"Corpo do gene"
"R-loop","50%",810,"Corpo do gene"
"R-loop","60%",810,"Corpo do gene"
"R-loop","70%",810,"Corpo do gene"
"R-loop","90%",976,"Corpo do gene"
"R-loop","100%",976,"Corpo do gene"
"R-loop","10%",976,"Corpo do gene"
"R-loop","20%",976,"Corpo do gene"
"R-loop","30%",976,"Corpo do gene"
"R-loop","30%",814,"Corpo do gene"
"R-loop","40%",814,"Corpo do gene"
"R-loop","40%",160,"Corpo do gene"
"R-loop","40%",815,"Corpo do gene"
"R-loop","50%",814,"Corpo do gene"
"R-loop","50%",160,"Corpo do gene"
"R-loop","50%",815,"Corpo do gene"
"R-loop","60%",814,"Corpo do gene"
"R-loop","60%",160,"Corpo do gene"
"R-loop","60%",815,"Corpo do gene"
"R-loop","70%",814,"Corpo do gene"
"R-loop","70%",160,"Corpo do gene"
"R-loop","70%",815,"Corpo do gene"
"R-loop","80%",814,"Corpo do gene"
"R-loop","80%",160,"Corpo do gene"
"R-loop","80%",815,"Corpo do gene"
"R-loop","90%",814,"Corpo do gene"
"R-loop","90%",160,"Corpo do gene"
"R-loop","90%",815,"Corpo do gene"
"R-loop","100%",814,"Corpo do gene"
"R-loop","100%",160,"Corpo do gene"
"R-loop","100%",815,"Corpo do gene"
"R-loop","10%",814,"Corpo do gene"
"R-loop","10%",160,"Corpo do gene"
"R-loop","10%",815,"Corpo do gene"
"R-loop","20%",814,"Corpo do gene"
"R-loop","20%",160,"Corpo do gene"
"R-loop","20%",815,"Corpo do gene"
"R-loop","20%",161,"Corpo do gene"
"R-loop","30%",814,"Corpo do gene"
"R-loop","30%",160,"Corpo do gene"
"R-loop","30%",815,"Corpo do gene"
"R-loop","30%",161,"Corpo do gene"
"R-loop","40%",161,"Corpo do gene"
"R-loop","50%",161,"Corpo do gene"
"R-loop","80%",163,"Corpo do gene"
"R-loop","90%",163,"Corpo do gene"
"R-loop","90%",975,"Corpo do gene"
"R-loop","100%",975,"Corpo do gene"
"R-loop","10%",165,"Corpo do gene"
"R-loop","20%",165,"Corpo do gene"
"R-loop","40%",166,"Corpo do gene"
"R-loop","50%",166,"Corpo do gene"
"R-loop","60%",166,"Corpo do gene"
"R-loop","10%",167,"Corpo do gene"
"R-loop","30%",169,"Corpo do gene"
"R-loop","40%",169,"Corpo do gene"
"R-loop","50%",169,"Corpo do gene"
"R-loop","60%",169,"Corpo do gene"
"R-loop","70%",169,"Corpo do gene"
"R-loop","80%",169,"Corpo do gene"
"R-loop","80%",170,"Corpo do gene"
"R-loop","90%",169,"Corpo do gene"
"R-loop","90%",170,"Corpo do gene"
"R-loop","100%",169,"Corpo do gene"
"R-loop","100%",170,"Corpo do gene"
"R-loop","100%",171,"Corpo do gene"
"R-loop","10%",169,"Corpo do gene"
"R-loop","80%",451,"Corpo do gene"
"R-loop","90%",451,"Corpo do gene"
"R-loop","100%",451,"Corpo do gene"
"R-loop","50%",172,"Corpo do gene"
"R-loop","60%",172,"Corpo do gene"
"R-loop","70%",172,"Corpo do gene"
"R-loop","80%",172,"Corpo do gene"
"R-loop","90%",172,"Corpo do gene"
"R-loop","100%",172,"Corpo do gene"
"R-loop","30%",974,"Corpo do gene"
"R-loop","40%",974,"Corpo do gene"
"R-loop","50%",974,"Corpo do gene"
"R-loop","100%",973,"Corpo do gene"
"R-loop","10%",973,"Corpo do gene"
"R-loop","10%",175,"Corpo do gene"
"R-loop","20%",175,"Corpo do gene"
"R-loop","20%",176,"Corpo do gene"
"R-loop","30%",175,"Corpo do gene"
"R-loop","30%",176,"Corpo do gene"
"R-loop","30%",816,"Corpo do gene"
"R-loop","40%",175,"Corpo do gene"
"R-loop","40%",176,"Corpo do gene"
"R-loop","40%",816,"Corpo do gene"
"R-loop","50%",175,"Corpo do gene"
"R-loop","50%",176,"Corpo do gene"
"R-loop","50%",816,"Corpo do gene"
"R-loop","60%",175,"Corpo do gene"
"R-loop","60%",176,"Corpo do gene"
"R-loop","60%",816,"Corpo do gene"
"R-loop","70%",175,"Corpo do gene"
"R-loop","70%",176,"Corpo do gene"
"R-loop","70%",816,"Corpo do gene"
"R-loop","80%",175,"Corpo do gene"
"R-loop","80%",176,"Corpo do gene"
"R-loop","80%",816,"Corpo do gene"
"R-loop","90%",175,"Corpo do gene"
"R-loop","90%",176,"Corpo do gene"
"R-loop","90%",816,"Corpo do gene"
"R-loop","100%",175,"Corpo do gene"
"R-loop","100%",176,"Corpo do gene"
"R-loop","100%",816,"Corpo do gene"
"R-loop","10%",175,"Corpo do gene"
"R-loop","10%",176,"Corpo do gene"
"R-loop","10%",816,"Corpo do gene"
"R-loop","20%",175,"Corpo do gene"
"R-loop","20%",176,"Corpo do gene"
"R-loop","20%",816,"Corpo do gene"
"R-loop","30%",175,"Corpo do gene"
"R-loop","30%",176,"Corpo do gene"
"R-loop","30%",816,"Corpo do gene"
"R-loop","40%",175,"Corpo do gene"
"R-loop","40%",176,"Corpo do gene"
"R-loop","40%",816,"Corpo do gene"
"R-loop","10%",178,"Corpo do gene"
"R-loop","20%",178,"Corpo do gene"
"R-loop","30%",178,"Corpo do gene"
"R-loop","40%",178,"Corpo do gene"
"R-loop","50%",178,"Corpo do gene"
"R-loop","60%",178,"Corpo do gene"
"R-loop","70%",178,"Corpo do gene"
"R-loop","80%",178,"Corpo do gene"
"R-loop","90%",178,"Corpo do gene"
"R-loop","100%",178,"Corpo do gene"
"R-loop","20%",180,"Corpo do gene"
"R-loop","30%",180,"Corpo do gene"
"R-loop","40%",180,"Corpo do gene"
"R-loop","50%",180,"Corpo do gene"
"R-loop","60%",180,"Corpo do gene"
"R-loop","70%",180,"Corpo do gene"
"R-loop","80%",180,"Corpo do gene"
"R-loop","90%",180,"Corpo do gene"
"R-loop","100%",180,"Corpo do gene"
"R-loop","10%",180,"Corpo do gene"
"R-loop","20%",180,"Corpo do gene"
"R-loop","10%",183,"Corpo do gene"
"R-loop","20%",183,"Corpo do gene"
"R-loop","20%",184,"Corpo do gene"
"R-loop","30%",183,"Corpo do gene"
"R-loop","30%",184,"Corpo do gene"
"R-loop","40%",184,"Corpo do gene"
"R-loop","40%",972,"Corpo do gene"
"R-loop","50%",972,"Corpo do gene"
"R-loop","60%",972,"Corpo do gene"
"R-loop","70%",971,"Corpo do gene"
"R-loop","80%",971,"Corpo do gene"
"R-loop","10%",447,"Corpo do gene"
"R-loop","20%",447,"Corpo do gene"
"R-loop","50%",194,"Corpo do gene"
"R-loop","60%",194,"Corpo do gene"
"R-loop","70%",194,"Corpo do gene"
"R-loop","80%",194,"Corpo do gene"
"R-loop","10%",198,"Corpo do gene"
"R-loop","20%",198,"Corpo do gene"
"R-loop","20%",199,"Corpo do gene"
"R-loop","30%",198,"Corpo do gene"
"R-loop","30%",199,"Corpo do gene"
"R-loop","40%",198,"Corpo do gene"
"R-loop","40%",199,"Corpo do gene"
"R-loop","50%",198,"Corpo do gene"
"R-loop","60%",198,"Corpo do gene"
"R-loop","60%",820,"Corpo do gene"
"R-loop","70%",198,"Corpo do gene"
"R-loop","70%",820,"Corpo do gene"
"R-loop","80%",820,"Corpo do gene"
"R-loop","90%",820,"Corpo do gene"
"R-loop","90%",200,"Corpo do gene"
"R-loop","100%",820,"Corpo do gene"
"R-loop","100%",200,"Corpo do gene"
"R-loop","10%",820,"Corpo do gene"
"R-loop","10%",200,"Corpo do gene"
"R-loop","10%",201,"Corpo do gene"
"R-loop","20%",820,"Corpo do gene"
"R-loop","20%",200,"Corpo do gene"
"R-loop","20%",201,"Corpo do gene"
"R-loop","30%",820,"Corpo do gene"
"R-loop","30%",200,"Corpo do gene"
"R-loop","30%",201,"Corpo do gene"
"R-loop","30%",202,"Corpo do gene"
"R-loop","40%",820,"Corpo do gene"
"R-loop","40%",200,"Corpo do gene"
"R-loop","40%",201,"Corpo do gene"
"R-loop","40%",202,"Corpo do gene"
"R-loop","50%",820,"Corpo do gene"
"R-loop","50%",200,"Corpo do gene"
"R-loop","50%",201,"Corpo do gene"
"R-loop","50%",202,"Corpo do gene"
"R-loop","60%",820,"Corpo do gene"
"R-loop","60%",200,"Corpo do gene"
"R-loop","60%",201,"Corpo do gene"
"R-loop","60%",202,"Corpo do gene"
"R-loop","70%",820,"Corpo do gene"
"R-loop","70%",200,"Corpo do gene"
"R-loop","70%",201,"Corpo do gene"
"R-loop","70%",202,"Corpo do gene"
"R-loop","80%",820,"Corpo do gene"
"R-loop","80%",200,"Corpo do gene"
"R-loop","80%",201,"Corpo do gene"
"R-loop","80%",202,"Corpo do gene"
"R-loop","90%",820,"Corpo do gene"
"R-loop","90%",200,"Corpo do gene"
"R-loop","90%",201,"Corpo do gene"
"R-loop","90%",202,"Corpo do gene"
"R-loop","100%",820,"Corpo do gene"
"R-loop","100%",200,"Corpo do gene"
"R-loop","100%",201,"Corpo do gene"
"R-loop","100%",202,"Corpo do gene"
"R-loop","40%",204,"Corpo do gene"
"R-loop","50%",204,"Corpo do gene"
"R-loop","60%",204,"Corpo do gene"
"R-loop","60%",205,"Corpo do gene"
"R-loop","70%",204,"Corpo do gene"
"R-loop","70%",205,"Corpo do gene"
"R-loop","80%",204,"Corpo do gene"
"R-loop","90%",204,"Corpo do gene"
"R-loop","100%",204,"Corpo do gene"
"R-loop","10%",204,"Corpo do gene"
"R-loop","20%",204,"Corpo do gene"
"R-loop","30%",204,"Corpo do gene"
"R-loop","40%",204,"Corpo do gene"
"R-loop","50%",204,"Corpo do gene"
"R-loop","50%",206,"Corpo do gene"
"R-loop","60%",204,"Corpo do gene"
"R-loop","60%",206,"Corpo do gene"
"R-loop","70%",204,"Corpo do gene"
"R-loop","70%",206,"Corpo do gene"
"R-loop","40%",208,"Corpo do gene"
"R-loop","40%",823,"Corpo do gene"
"R-loop","50%",208,"Corpo do gene"
"R-loop","50%",823,"Corpo do gene"
"R-loop","50%",824,"Corpo do gene"
"R-loop","50%",825,"Corpo do gene"
"R-loop","60%",208,"Corpo do gene"
"R-loop","60%",823,"Corpo do gene"
"R-loop","60%",824,"Corpo do gene"
"R-loop","60%",825,"Corpo do gene"
"R-loop","70%",208,"Corpo do gene"
"R-loop","70%",823,"Corpo do gene"
"R-loop","70%",824,"Corpo do gene"
"R-loop","70%",825,"Corpo do gene"
"R-loop","70%",209,"Corpo do gene"
"R-loop","80%",208,"Corpo do gene"
"R-loop","80%",823,"Corpo do gene"
"R-loop","80%",824,"Corpo do gene"
"R-loop","80%",825,"Corpo do gene"
"R-loop","80%",209,"Corpo do gene"
"R-loop","90%",208,"Corpo do gene"
"R-loop","90%",823,"Corpo do gene"
"R-loop","90%",824,"Corpo do gene"
"R-loop","90%",825,"Corpo do gene"
"R-loop","90%",209,"Corpo do gene"
"R-loop","100%",208,"Corpo do gene"
"R-loop","100%",823,"Corpo do gene"
"R-loop","100%",824,"Corpo do gene"
"R-loop","100%",825,"Corpo do gene"
"R-loop","100%",209,"Corpo do gene"
"R-loop","60%",211,"Corpo do gene"
"R-loop","70%",211,"Corpo do gene"
"R-loop","80%",211,"Corpo do gene"
"R-loop","90%",211,"Corpo do gene"
"R-loop","100%",211,"Corpo do gene"
"R-loop","80%",213,"Corpo do gene"
"R-loop","80%",826,"Corpo do gene"
"R-loop","90%",213,"Corpo do gene"
"R-loop","90%",826,"Corpo do gene"
"R-loop","100%",213,"Corpo do gene"
"R-loop","100%",826,"Corpo do gene"
"R-loop","10%",213,"Corpo do gene"
"R-loop","10%",826,"Corpo do gene"
"R-loop","20%",213,"Corpo do gene"
"R-loop","20%",826,"Corpo do gene"
"R-loop","30%",213,"Corpo do gene"
"R-loop","30%",826,"Corpo do gene"
"R-loop","40%",213,"Corpo do gene"
"R-loop","40%",826,"Corpo do gene"
"R-loop","40%",446,"Corpo do gene"
"R-loop","50%",213,"Corpo do gene"
"R-loop","50%",826,"Corpo do gene"
"R-loop","50%",446,"Corpo do gene"
"R-loop","60%",213,"Corpo do gene"
"R-loop","60%",826,"Corpo do gene"
"R-loop","60%",446,"Corpo do gene"
"R-loop","70%",213,"Corpo do gene"
"R-loop","70%",826,"Corpo do gene"
"R-loop","70%",446,"Corpo do gene"
"R-loop","80%",446,"Corpo do gene"
"R-loop","90%",446,"Corpo do gene"
"R-loop","100%",446,"Corpo do gene"
"R-loop","10%",446,"Corpo do gene"
"R-loop","10%",970,"Corpo do gene"
"R-loop","20%",446,"Corpo do gene"
"R-loop","20%",970,"Corpo do gene"
"R-loop","30%",446,"Corpo do gene"
"R-loop","30%",970,"Corpo do gene"
"R-loop","40%",446,"Corpo do gene"
"R-loop","40%",970,"Corpo do gene"
"R-loop","50%",446,"Corpo do gene"
"R-loop","50%",970,"Corpo do gene"
"R-loop","60%",446,"Corpo do gene"
"R-loop","10%",218,"Corpo do gene"
"R-loop","20%",218,"Corpo do gene"
"R-loop","30%",218,"Corpo do gene"
"R-loop","40%",218,"Corpo do gene"
"R-loop","100%",445,"Corpo do gene"
"R-loop","100%",969,"Corpo do gene"
"R-loop","10%",445,"Corpo do gene"
"R-loop","10%",969,"Corpo do gene"
"R-loop","20%",445,"Corpo do gene"
"R-loop","30%",445,"Corpo do gene"
"R-loop","40%",445,"Corpo do gene"
"R-loop","50%",445,"Corpo do gene"
"R-loop","60%",445,"Corpo do gene"
"R-loop","70%",445,"Corpo do gene"
"R-loop","80%",445,"Corpo do gene"
"R-loop","90%",445,"Corpo do gene"
"R-loop","100%",445,"Corpo do gene"
"R-loop","10%",220,"Corpo do gene"
"R-loop","10%",221,"Corpo do gene"
"R-loop","80%",222,"Corpo do gene"
"R-loop","90%",222,"Corpo do gene"
"R-loop","90%",828,"Corpo do gene"
"R-loop","90%",223,"Corpo do gene"
"R-loop","100%",222,"Corpo do gene"
"R-loop","100%",828,"Corpo do gene"
"R-loop","100%",223,"Corpo do gene"
"R-loop","10%",222,"Corpo do gene"
"R-loop","10%",828,"Corpo do gene"
"R-loop","10%",223,"Corpo do gene"
"R-loop","20%",222,"Corpo do gene"
"R-loop","20%",828,"Corpo do gene"
"R-loop","20%",223,"Corpo do gene"
"R-loop","30%",222,"Corpo do gene"
"R-loop","30%",828,"Corpo do gene"
"R-loop","30%",223,"Corpo do gene"
"R-loop","40%",222,"Corpo do gene"
"R-loop","40%",828,"Corpo do gene"
"R-loop","40%",223,"Corpo do gene"
"R-loop","50%",222,"Corpo do gene"
"R-loop","50%",828,"Corpo do gene"
"R-loop","50%",223,"Corpo do gene"
"R-loop","60%",222,"Corpo do gene"
"R-loop","60%",828,"Corpo do gene"
"R-loop","60%",223,"Corpo do gene"
"R-loop","70%",222,"Corpo do gene"
"R-loop","70%",828,"Corpo do gene"
"R-loop","70%",223,"Corpo do gene"
"R-loop","80%",222,"Corpo do gene"
"R-loop","80%",828,"Corpo do gene"
"R-loop","80%",223,"Corpo do gene"
"R-loop","90%",222,"Corpo do gene"
"R-loop","90%",828,"Corpo do gene"
"R-loop","90%",223,"Corpo do gene"
"R-loop","100%",222,"Corpo do gene"
"R-loop","100%",828,"Corpo do gene"
"R-loop","100%",223,"Corpo do gene"
"R-loop","10%",227,"Corpo do gene"
"R-loop","20%",227,"Corpo do gene"
"R-loop","30%",227,"Corpo do gene"
"R-loop","40%",227,"Corpo do gene"
"R-loop","50%",227,"Corpo do gene"
"R-loop","60%",227,"Corpo do gene"
"R-loop","70%",227,"Corpo do gene"
"R-loop","80%",227,"Corpo do gene"
"R-loop","20%",228,"Corpo do gene"
"R-loop","20%",229,"Corpo do gene"
"R-loop","30%",228,"Corpo do gene"
"R-loop","30%",229,"Corpo do gene"
"R-loop","40%",228,"Corpo do gene"
"R-loop","40%",229,"Corpo do gene"
"R-loop","50%",228,"Corpo do gene"
"R-loop","50%",229,"Corpo do gene"
"R-loop","60%",228,"Corpo do gene"
"R-loop","60%",229,"Corpo do gene"
"R-loop","70%",228,"Corpo do gene"
"R-loop","70%",229,"Corpo do gene"
"R-loop","80%",228,"Corpo do gene"
"R-loop","80%",229,"Corpo do gene"
"R-loop","90%",228,"Corpo do gene"
"R-loop","90%",229,"Corpo do gene"
"R-loop","100%",228,"Corpo do gene"
"R-loop","100%",229,"Corpo do gene"
"R-loop","100%",230,"Corpo do gene"
"R-loop","10%",228,"Corpo do gene"
"R-loop","10%",229,"Corpo do gene"
"R-loop","10%",230,"Corpo do gene"
"R-loop","20%",228,"Corpo do gene"
"R-loop","20%",229,"Corpo do gene"
"R-loop","20%",230,"Corpo do gene"
"R-loop","30%",228,"Corpo do gene"
"R-loop","30%",229,"Corpo do gene"
"R-loop","30%",230,"Corpo do gene"
"R-loop","40%",228,"Corpo do gene"
"R-loop","40%",229,"Corpo do gene"
"R-loop","40%",230,"Corpo do gene"
"R-loop","50%",228,"Corpo do gene"
"R-loop","50%",229,"Corpo do gene"
"R-loop","50%",230,"Corpo do gene"
"R-loop","60%",228,"Corpo do gene"
"R-loop","60%",229,"Corpo do gene"
"R-loop","60%",230,"Corpo do gene"
"R-loop","60%",832,"Corpo do gene"
"R-loop","70%",228,"Corpo do gene"
"R-loop","70%",229,"Corpo do gene"
"R-loop","70%",230,"Corpo do gene"
"R-loop","70%",832,"Corpo do gene"
"R-loop","80%",228,"Corpo do gene"
"R-loop","80%",229,"Corpo do gene"
"R-loop","80%",230,"Corpo do gene"
"R-loop","80%",832,"Corpo do gene"
"R-loop","90%",228,"Corpo do gene"
"R-loop","90%",229,"Corpo do gene"
"R-loop","90%",230,"Corpo do gene"
"R-loop","90%",832,"Corpo do gene"
"R-loop","100%",228,"Corpo do gene"
"R-loop","100%",229,"Corpo do gene"
"R-loop","100%",230,"Corpo do gene"
"R-loop","100%",832,"Corpo do gene"
"R-loop","100%",231,"Corpo do gene"
"R-loop","100%",833,"Corpo do gene"
"R-loop","10%",228,"Corpo do gene"
"R-loop","10%",229,"Corpo do gene"
"R-loop","10%",230,"Corpo do gene"
"R-loop","10%",832,"Corpo do gene"
"R-loop","10%",231,"Corpo do gene"
"R-loop","10%",833,"Corpo do gene"
"R-loop","20%",228,"Corpo do gene"
"R-loop","20%",229,"Corpo do gene"
"R-loop","20%",230,"Corpo do gene"
"R-loop","20%",832,"Corpo do gene"
"R-loop","20%",231,"Corpo do gene"
"R-loop","20%",833,"Corpo do gene"
"R-loop","30%",228,"Corpo do gene"
"R-loop","30%",229,"Corpo do gene"
"R-loop","30%",230,"Corpo do gene"
"R-loop","30%",832,"Corpo do gene"
"R-loop","30%",231,"Corpo do gene"
"R-loop","30%",833,"Corpo do gene"
"R-loop","40%",228,"Corpo do gene"
"R-loop","40%",229,"Corpo do gene"
"R-loop","40%",230,"Corpo do gene"
"R-loop","40%",832,"Corpo do gene"
"R-loop","40%",231,"Corpo do gene"
"R-loop","40%",833,"Corpo do gene"
"R-loop","50%",228,"Corpo do gene"
"R-loop","50%",229,"Corpo do gene"
"R-loop","50%",230,"Corpo do gene"
"R-loop","50%",832,"Corpo do gene"
"R-loop","50%",231,"Corpo do gene"
"R-loop","50%",833,"Corpo do gene"
"R-loop","60%",228,"Corpo do gene"
"R-loop","60%",229,"Corpo do gene"
"R-loop","60%",230,"Corpo do gene"
"R-loop","60%",832,"Corpo do gene"
"R-loop","60%",231,"Corpo do gene"
"R-loop","60%",833,"Corpo do gene"
"R-loop","60%",232,"Corpo do gene"
"R-loop","70%",228,"Corpo do gene"
"R-loop","70%",229,"Corpo do gene"
"R-loop","70%",230,"Corpo do gene"
"R-loop","70%",832,"Corpo do gene"
"R-loop","70%",231,"Corpo do gene"
"R-loop","70%",833,"Corpo do gene"
"R-loop","70%",232,"Corpo do gene"
"R-loop","80%",228,"Corpo do gene"
"R-loop","80%",229,"Corpo do gene"
"R-loop","80%",230,"Corpo do gene"
"R-loop","80%",832,"Corpo do gene"
"R-loop","80%",231,"Corpo do gene"
"R-loop","80%",833,"Corpo do gene"
"R-loop","80%",232,"Corpo do gene"
"R-loop","80%",233,"Corpo do gene"
"R-loop","90%",230,"Corpo do gene"
"R-loop","90%",832,"Corpo do gene"
"R-loop","90%",231,"Corpo do gene"
"R-loop","90%",833,"Corpo do gene"
"R-loop","90%",232,"Corpo do gene"
"R-loop","90%",233,"Corpo do gene"
"R-loop","100%",230,"Corpo do gene"
"R-loop","100%",832,"Corpo do gene"
"R-loop","100%",231,"Corpo do gene"
"R-loop","100%",833,"Corpo do gene"
"R-loop","100%",232,"Corpo do gene"
"R-loop","100%",233,"Corpo do gene"
"R-loop","90%",234,"Corpo do gene"
"R-loop","100%",234,"Corpo do gene"
"R-loop","10%",235,"Corpo do gene"
"R-loop","20%",235,"Corpo do gene"
"R-loop","30%",235,"Corpo do gene"
"R-loop","40%",235,"Corpo do gene"
"R-loop","50%",235,"Corpo do gene"
"R-loop","60%",235,"Corpo do gene"
"R-loop","70%",235,"Corpo do gene"
"R-loop","80%",235,"Corpo do gene"
"R-loop","80%",236,"Corpo do gene"
"R-loop","90%",235,"Corpo do gene"
"R-loop","90%",236,"Corpo do gene"
"R-loop","100%",235,"Corpo do gene"
"R-loop","100%",236,"Corpo do gene"
"R-loop","10%",835,"Corpo do gene"
"R-loop","20%",835,"Corpo do gene"
"R-loop","30%",835,"Corpo do gene"
"R-loop","40%",835,"Corpo do gene"
"R-loop","50%",835,"Corpo do gene"
"R-loop","60%",835,"Corpo do gene"
"R-loop","70%",835,"Corpo do gene"
"R-loop","70%",237,"Corpo do gene"
"R-loop","80%",835,"Corpo do gene"
"R-loop","80%",237,"Corpo do gene"
"R-loop","90%",835,"Corpo do gene"
"R-loop","90%",237,"Corpo do gene"
"R-loop","100%",835,"Corpo do gene"
"R-loop","100%",237,"Corpo do gene"
"R-loop","10%",835,"Corpo do gene"
"R-loop","10%",237,"Corpo do gene"
"R-loop","20%",835,"Corpo do gene"
"R-loop","20%",237,"Corpo do gene"
"R-loop","30%",835,"Corpo do gene"
"R-loop","30%",237,"Corpo do gene"
"R-loop","40%",835,"Corpo do gene"
"R-loop","40%",237,"Corpo do gene"
"R-loop","40%",836,"Corpo do gene"
"R-loop","50%",835,"Corpo do gene"
"R-loop","50%",237,"Corpo do gene"
"R-loop","50%",836,"Corpo do gene"
"R-loop","60%",835,"Corpo do gene"
"R-loop","60%",237,"Corpo do gene"
"R-loop","60%",836,"Corpo do gene"
"R-loop","70%",835,"Corpo do gene"
"R-loop","70%",237,"Corpo do gene"
"R-loop","70%",836,"Corpo do gene"
"R-loop","70%",238,"Corpo do gene"
"R-loop","80%",835,"Corpo do gene"
"R-loop","80%",237,"Corpo do gene"
"R-loop","80%",836,"Corpo do gene"
"R-loop","80%",238,"Corpo do gene"
"R-loop","90%",237,"Corpo do gene"
"R-loop","90%",836,"Corpo do gene"
"R-loop","90%",238,"Corpo do gene"
"R-loop","100%",237,"Corpo do gene"
"R-loop","100%",836,"Corpo do gene"
"R-loop","100%",238,"Corpo do gene"
"R-loop","80%",239,"Corpo do gene"
"R-loop","90%",239,"Corpo do gene"
"R-loop","100%",239,"Corpo do gene"
"R-loop","10%",241,"Corpo do gene"
"R-loop","20%",241,"Corpo do gene"
"R-loop","10%",839,"Corpo do gene"
"R-loop","10%",244,"Corpo do gene"
"R-loop","10%",245,"Corpo do gene"
"R-loop","10%",246,"Corpo do gene"
"R-loop","10%",840,"Corpo do gene"
"R-loop","10%",247,"Corpo do gene"
"R-loop","20%",839,"Corpo do gene"
"R-loop","20%",244,"Corpo do gene"
"R-loop","20%",245,"Corpo do gene"
"R-loop","20%",246,"Corpo do gene"
"R-loop","20%",840,"Corpo do gene"
"R-loop","20%",247,"Corpo do gene"
"R-loop","30%",839,"Corpo do gene"
"R-loop","30%",244,"Corpo do gene"
"R-loop","30%",245,"Corpo do gene"
"R-loop","30%",246,"Corpo do gene"
"R-loop","30%",840,"Corpo do gene"
"R-loop","30%",247,"Corpo do gene"
"R-loop","40%",839,"Corpo do gene"
"R-loop","40%",244,"Corpo do gene"
"R-loop","40%",245,"Corpo do gene"
"R-loop","40%",246,"Corpo do gene"
"R-loop","40%",840,"Corpo do gene"
"R-loop","40%",247,"Corpo do gene"
"R-loop","50%",839,"Corpo do gene"
"R-loop","50%",244,"Corpo do gene"
"R-loop","50%",245,"Corpo do gene"
"R-loop","50%",246,"Corpo do gene"
"R-loop","50%",840,"Corpo do gene"
"R-loop","50%",247,"Corpo do gene"
"R-loop","60%",839,"Corpo do gene"
"R-loop","60%",244,"Corpo do gene"
"R-loop","60%",245,"Corpo do gene"
"R-loop","60%",246,"Corpo do gene"
"R-loop","60%",840,"Corpo do gene"
"R-loop","60%",247,"Corpo do gene"
"R-loop","60%",248,"Corpo do gene"
"R-loop","60%",841,"Corpo do gene"
"R-loop","70%",244,"Corpo do gene"
"R-loop","70%",245,"Corpo do gene"
"R-loop","70%",246,"Corpo do gene"
