"classe","region","nb_index"
"R-loop","10%",993
"R-loop","20%",993
"R-loop","30%",993
"R-loop","10%",992
"R-loop","20%",992
"R-loop","30%",992
"R-loop","40%",992
"R-loop","20%",85
"R-loop","30%",85
"R-loop","40%",85
"R-loop","50%",85
"R-loop","50%",478
"R-loop","60%",478
"R-loop","70%",478
"R-loop","20%",475
"R-loop","30%",475
"R-loop","20%",87
"R-loop","30%",87
"R-loop","40%",87
"R-loop","50%",87
"R-loop","70%",990
"R-loop","80%",990
"R-loop","90%",990
"R-loop","100%",990
"R-loop","80%",779
"R-loop","90%",779
"R-loop","100%",779
"R-loop","10%",474
"R-loop","20%",474
"R-loop","30%",474
"R-loop","40%",474
"R-loop","50%",474
"R-loop","60%",474
"R-loop","100%",989
"R-loop","20%",780
"R-loop","30%",780
"R-loop","90%",473
"R-loop","100%",473
"R-loop","30%",89
"R-loop","40%",89
"R-loop","50%",89
"R-loop","50%",782
"R-loop","60%",89
"R-loop","60%",782
"R-loop","70%",89
"R-loop","70%",782
"R-loop","80%",89
"R-loop","80%",782
"R-loop","50%",471
"R-loop","60%",471
"R-loop","70%",471
"R-loop","80%",471
"R-loop","80%",469
"R-loop","90%",471
"R-loop","90%",469
"R-loop","90%",472
"R-loop","100%",471
"R-loop","100%",469
"R-loop","100%",472
"R-loop","10%",471
"R-loop","10%",469
"R-loop","10%",472
"R-loop","10%",470
"R-loop","20%",471
"R-loop","20%",469
"R-loop","20%",470
"R-loop","30%",469
"R-loop","30%",470
"R-loop","40%",469
"R-loop","40%",470
"R-loop","50%",469
"R-loop","50%",470
"R-loop","60%",469
"R-loop","70%",469
"R-loop","80%",469
"R-loop","90%",469
"R-loop","100%",469
"R-loop","30%",90
"R-loop","40%",90
"R-loop","40%",91
"R-loop","40%",783
"R-loop","50%",90
"R-loop","50%",91
"R-loop","50%",783
"R-loop","60%",90
"R-loop","60%",91
"R-loop","60%",783
"R-loop","70%",90
"R-loop","70%",91
"R-loop","70%",783
"R-loop","80%",90
"R-loop","80%",91
"R-loop","80%",783
"R-loop","90%",90
"R-loop","90%",91
"R-loop","90%",783
"R-loop","10%",467
"R-loop","10%",988
"R-loop","20%",467
"R-loop","20%",988
"R-loop","30%",467
"R-loop","30%",988
"R-loop","50%",92
"R-loop","50%",785
"R-loop","60%",92
"R-loop","60%",785
"R-loop","70%",92
"R-loop","70%",785
"R-loop","80%",92
"R-loop","80%",785
"R-loop","90%",92
"R-loop","90%",785
"R-loop","100%",92
"R-loop","100%",785
"R-loop","10%",92
"R-loop","10%",785
"R-loop","80%",94
"R-loop","90%",94
"R-loop","100%",94
"R-loop","40%",466
"R-loop","50%",466
"R-loop","60%",466
"R-loop","70%",987
"R-loop","80%",987
"R-loop","80%",465
"R-loop","90%",987
"R-loop","90%",465
"R-loop","100%",987
"R-loop","100%",465
"R-loop","60%",98
"R-loop","70%",98
"R-loop","80%",98
"R-loop","90%",98
"R-loop","100%",98
"R-loop","10%",98
"R-loop","20%",98
"R-loop","30%",98
"R-loop","40%",98
"R-loop","50%",98
"R-loop","60%",98
"R-loop","70%",98
"R-loop","80%",98
"R-loop","90%",98
"R-loop","100%",98
"R-loop","10%",98
"R-loop","10%",99
"R-loop","20%",98
"R-loop","20%",99
"R-loop","30%",98
"R-loop","30%",99
"R-loop","40%",98
"R-loop","40%",99
"R-loop","50%",98
"R-loop","50%",99
"R-loop","60%",98
"R-loop","60%",99
"R-loop","60%",100
"R-loop","70%",98
"R-loop","70%",99
"R-loop","70%",100
"R-loop","80%",98
"R-loop","80%",99
"R-loop","80%",100
"R-loop","90%",98
"R-loop","90%",99
"R-loop","90%",100
"R-loop","100%",98
"R-loop","100%",99
"R-loop","100%",100
"R-loop","10%",98
"R-loop","10%",99
"R-loop","10%",100
"R-loop","20%",98
"R-loop","20%",99
"R-loop","20%",100
"R-loop","30%",98
"R-loop","30%",99
"R-loop","30%",100
"R-loop","40%",98
"R-loop","40%",99
"R-loop","40%",100
"R-loop","50%",98
"R-loop","50%",99
"R-loop","60%",99
"R-loop","70%",99
"R-loop","80%",463
"R-loop","90%",463
"R-loop","100%",463
"R-loop","90%",103
"R-loop","100%",103
"R-loop","10%",104
"R-loop","20%",104
"R-loop","30%",104
"R-loop","40%",104
"R-loop","50%",104
"R-loop","60%",104
"R-loop","70%",104
"R-loop","80%",104
"R-loop","90%",104
"R-loop","100%",104
"R-loop","30%",109
"R-loop","40%",109
"R-loop","50%",109
"R-loop","60%",109
"R-loop","70%",109
"R-loop","70%",110
"R-loop","80%",109
"R-loop","80%",110
"R-loop","90%",109
"R-loop","90%",110
"R-loop","100%",109
"R-loop","100%",110
"R-loop","10%",109
"R-loop","10%",110
"R-loop","10%",111
"R-loop","10%",791
"R-loop","20%",109
"R-loop","20%",110
"R-loop","20%",111
"R-loop","20%",791
"R-loop","30%",109
"R-loop","30%",110
"R-loop","30%",111
"R-loop","30%",791
"R-loop","40%",109
"R-loop","40%",110
"R-loop","40%",111
"R-loop","40%",791
"R-loop","50%",109
"R-loop","50%",110
"R-loop","50%",111
"R-loop","50%",791
"R-loop","60%",109
"R-loop","60%",110
"R-loop","60%",111
"R-loop","60%",791
"R-loop","70%",109
"R-loop","70%",110
"R-loop","70%",111
"R-loop","70%",791
"R-loop","80%",109
"R-loop","80%",110
"R-loop","80%",111
"R-loop","80%",791
"R-loop","90%",109
"R-loop","90%",110
"R-loop","90%",111
"R-loop","90%",791
"R-loop","100%",109
"R-loop","100%",110
"R-loop","100%",111
"R-loop","100%",791
"R-loop","100%",979
"R-loop","10%",979
"R-loop","90%",454
"R-loop","100%",454
"R-loop","10%",794
"R-loop","20%",794
"R-loop","30%",794
"R-loop","40%",794
"R-loop","50%",794
"R-loop","60%",794
"R-loop","70%",794
"R-loop","80%",794
"R-loop","90%",794
"R-loop","100%",794
"R-loop","10%",794
"R-loop","10%",112
"R-loop","20%",794
"R-loop","20%",112
"R-loop","30%",794
"R-loop","30%",112
"R-loop","40%",794
"R-loop","40%",112
"R-loop","50%",794
"R-loop","50%",112
"R-loop","60%",794
"R-loop","60%",112
"R-loop","70%",794
"R-loop","70%",112
"R-loop","80%",794
"R-loop","80%",112
"R-loop","90%",794
"R-loop","90%",112
"R-loop","100%",794
"R-loop","100%",112
"R-loop","10%",113
"R-loop","20%",113
"R-loop","30%",113
"R-loop","40%",113
"R-loop","50%",113
"R-loop","60%",113
"R-loop","70%",113
"R-loop","10%",796
"R-loop","20%",796
"R-loop","30%",796
"R-loop","40%",796
"R-loop","50%",796
"R-loop","60%",796
"R-loop","70%",796
"R-loop","80%",796
"R-loop","90%",796
"R-loop","100%",796
"R-loop","10%",114
"R-loop","10%",115
"R-loop","20%",114
"R-loop","20%",115
"R-loop","30%",114
"R-loop","30%",115
"R-loop","40%",114
"R-loop","40%",115
"R-loop","50%",114
"R-loop","50%",115
"R-loop","60%",114
"R-loop","60%",115
"R-loop","70%",114
"R-loop","70%",115
"R-loop","80%",114
"R-loop","80%",115
"R-loop","90%",114
"R-loop","90%",115
"R-loop","100%",114
"R-loop","100%",115
"R-loop","70%",797
"R-loop","70%",116
"R-loop","80%",797
"R-loop","80%",116
"R-loop","90%",797
"R-loop","90%",116
"R-loop","100%",797
"R-loop","100%",116
"R-loop","10%",797
"R-loop","10%",116
"R-loop","20%",117
"R-loop","30%",117
"R-loop","40%",117
"R-loop","50%",117
"R-loop","60%",117
"R-loop","70%",117
"R-loop","80%",117
"R-loop","90%",117
"R-loop","90%",798
"R-loop","100%",117
"R-loop","100%",798
"R-loop","10%",117
"R-loop","10%",798
"R-loop","10%",118
"R-loop","20%",117
"R-loop","20%",798
"R-loop","20%",118
"R-loop","30%",117
"R-loop","30%",798
"R-loop","30%",118
"R-loop","40%",117
"R-loop","40%",798
"R-loop","40%",118
"R-loop","50%",117
"R-loop","50%",798
"R-loop","50%",118
"R-loop","60%",117
"R-loop","60%",798
"R-loop","60%",118
"R-loop","70%",117
"R-loop","70%",798
"R-loop","70%",118
"R-loop","80%",117
"R-loop","80%",798
"R-loop","80%",118
"R-loop","90%",117
"R-loop","90%",798
"R-loop","90%",118
"R-loop","90%",799
"R-loop","100%",117
"R-loop","100%",798
"R-loop","100%",118
"R-loop","100%",799
"R-loop","10%",117
"R-loop","10%",798
"R-loop","10%",118
"R-loop","10%",799
"R-loop","20%",117
"R-loop","20%",798
"R-loop","20%",118
"R-loop","20%",799
"R-loop","30%",798
"R-loop","30%",118
"R-loop","30%",799
"R-loop","40%",798
"R-loop","40%",118
"R-loop","40%",799
"R-loop","50%",798
"R-loop","50%",118
"R-loop","50%",799
"R-loop","50%",119
"R-loop","50%",120
"R-loop","60%",798
"R-loop","60%",118
"R-loop","60%",799
"R-loop","60%",119
"R-loop","60%",120
"R-loop","70%",798
"R-loop","70%",118
"R-loop","70%",799
"R-loop","70%",119
"R-loop","70%",120
"R-loop","80%",798
"R-loop","80%",118
"R-loop","80%",799
"R-loop","80%",119
"R-loop","80%",120
"R-loop","90%",798
"R-loop","90%",118
"R-loop","90%",799
"R-loop","90%",119
"R-loop","90%",120
"R-loop","100%",798
"R-loop","100%",118
"R-loop","100%",799
"R-loop","100%",119
"R-loop","100%",120
"R-loop","90%",121
"R-loop","100%",121
"R-loop","20%",122
"R-loop","30%",122
"R-loop","40%",122
"R-loop","50%",122
"R-loop","60%",122
"R-loop","70%",122
"R-loop","80%",122
"R-loop","90%",122
"R-loop","100%",122
"R-loop","10%",123
"R-loop","10%",124
"R-loop","10%",125
"R-loop","20%",123
"R-loop","20%",124
"R-loop","20%",125
"R-loop","30%",123
"R-loop","30%",124
"R-loop","30%",125
"R-loop","40%",123
"R-loop","40%",124
"R-loop","40%",125
"R-loop","50%",123
"R-loop","50%",124
"R-loop","50%",125
"R-loop","60%",123
"R-loop","60%",124
"R-loop","60%",125
"R-loop","70%",123
"R-loop","70%",124
"R-loop","70%",125
"R-loop","80%",123
"R-loop","80%",124
"R-loop","80%",125
"R-loop","90%",123
"R-loop","90%",124
"R-loop","90%",125
"R-loop","100%",123
"R-loop","100%",124
"R-loop","100%",125
"R-loop","10%",128
"R-loop","90%",129
"R-loop","100%",129
"R-loop","10%",130
"R-loop","20%",130
"R-loop","30%",130
"R-loop","60%",978
"R-loop","70%",978
"R-loop","80%",978
"R-loop","30%",131
"R-loop","40%",131
"R-loop","50%",131
"R-loop","40%",132
"R-loop","50%",132
"R-loop","60%",132
"R-loop","70%",132
"R-loop","10%",135
"R-loop","10%",136
"R-loop","10%",137
"R-loop","80%",138
"R-loop","90%",138
"R-loop","100%",138
"R-loop","10%",138
"R-loop","20%",138
"R-loop","30%",138
"R-loop","40%",138
"R-loop","50%",138
"R-loop","60%",138
"R-loop","70%",138
"R-loop","70%",139
"R-loop","80%",138
"R-loop","80%",139
"R-loop","90%",138
"R-loop","90%",139
"R-loop","100%",138
"R-loop","100%",139
"R-loop","10%",144
"R-loop","20%",144
"R-loop","30%",144
"R-loop","30%",805
"R-loop","40%",144
"R-loop","40%",805
"R-loop","50%",144
"R-loop","50%",805
"R-loop","60%",144
"R-loop","60%",805
"R-loop","70%",144
"R-loop","70%",805
"R-loop","80%",144
"R-loop","80%",805
"R-loop","90%",144
"R-loop","90%",805
"R-loop","100%",144
"R-loop","100%",805
"R-loop","70%",145
"R-loop","80%",145
"R-loop","90%",145
"R-loop","100%",145
"R-loop","10%",145
"R-loop","20%",145
"R-loop","30%",145
"R-loop","40%",145
"R-loop","50%",145
"R-loop","60%",145
"R-loop","70%",145
"R-loop","80%",145
"R-loop","90%",145
"R-loop","100%",145
"R-loop","50%",146
"R-loop","60%",146
"R-loop","70%",146
"R-loop","80%",146
"R-loop","10%",453
"R-loop","20%",453
"R-loop","30%",453
"R-loop","10%",807
"R-loop","10%",147
"R-loop","20%",807
"R-loop","20%",147
"R-loop","30%",807
"R-loop","30%",147
"R-loop","40%",807
"R-loop","40%",147
"R-loop","50%",807
"R-loop","50%",147
"R-loop","60%",807
"R-loop","60%",147
"R-loop","70%",807
"R-loop","70%",147
"R-loop","80%",807
"R-loop","80%",147
"R-loop","90%",807
"R-loop","90%",147
"R-loop","100%",807
"R-loop","100%",147
"R-loop","10%",150
"R-loop","10%",151
"R-loop","20%",150
"R-loop","20%",151
"R-loop","30%",150
"R-loop","30%",151
"R-loop","40%",151
"R-loop","50%",151
"R-loop","10%",152
"R-loop","20%",152
"R-loop","30%",152
"R-loop","40%",152
"R-loop","50%",152
"R-loop","60%",152
"R-loop","30%",808
"R-loop","30%",153
"R-loop","40%",808
"R-loop","40%",153
"R-loop","50%",808
"R-loop","50%",153
"R-loop","80%",809
"R-loop","80%",154
"R-loop","90%",809
"R-loop","90%",154
"R-loop","100%",809
"R-loop","100%",154
"R-loop","10%",809
"R-loop","10%",154
"R-loop","20%",809
"R-loop","20%",154
"R-loop","30%",809
"R-loop","30%",154
"R-loop","40%",809
"R-loop","40%",154
"R-loop","40%",155
"R-loop","50%",809
"R-loop","50%",154
"R-loop","50%",155
"R-loop","50%",156
"R-loop","60%",809
"R-loop","60%",154
"R-loop","60%",155
"R-loop","60%",156
"R-loop","70%",809
"R-loop","70%",154
"R-loop","70%",155
"R-loop","70%",156
"R-loop","80%",809
"R-loop","80%",154
"R-loop","80%",155
"R-loop","80%",156
"R-loop","90%",809
"R-loop","90%",154
"R-loop","90%",155
"R-loop","90%",156
"R-loop","90%",157
"R-loop","100%",809
"R-loop","100%",154
"R-loop","100%",155
"R-loop","100%",156
"R-loop","100%",157
"R-loop","10%",810
"R-loop","10%",811
"R-loop","10%",158
"R-loop","20%",810
"R-loop","20%",811
"R-loop","20%",158
"R-loop","30%",810
"R-loop","30%",811
"R-loop","30%",158
"R-loop","40%",810
"R-loop","40%",811
"R-loop","40%",158
"R-loop","40%",812
"R-loop","50%",810
"R-loop","50%",811
"R-loop","50%",158
"R-loop","50%",812
"R-loop","60%",810
"R-loop","60%",811
"R-loop","60%",158
"R-loop","60%",812
"R-loop","70%",810
"R-loop","70%",811
"R-loop","70%",158
"R-loop","70%",812
"R-loop","70%",159
"R-loop","70%",813
"R-loop","80%",810
"R-loop","80%",811
"R-loop","80%",158
"R-loop","80%",812
"R-loop","80%",159
"R-loop","80%",813
"R-loop","90%",810
"R-loop","90%",811
"R-loop","90%",158
"R-loop","90%",812
"R-loop","90%",159
"R-loop","90%",813
"R-loop","100%",810
"R-loop","100%",811
"R-loop","100%",158
"R-loop","100%",812
"R-loop","100%",159
"R-loop","100%",813
"R-loop","10%",814
"R-loop","10%",160
"R-loop","10%",815
"R-loop","20%",814
"R-loop","20%",160
"R-loop","20%",815
"R-loop","30%",814
"R-loop","30%",160
"R-loop","30%",815
"R-loop","40%",814
"R-loop","40%",160
"R-loop","40%",815
"R-loop","50%",814
"R-loop","50%",160
"R-loop","50%",815
"R-loop","60%",814
"R-loop","60%",160
"R-loop","60%",815
"R-loop","70%",814
"R-loop","70%",160
"R-loop","70%",815
"R-loop","80%",814
"R-loop","80%",160
"R-loop","80%",815
"R-loop","90%",814
"R-loop","90%",160
"R-loop","90%",815
"R-loop","100%",814
"R-loop","100%",160
"R-loop","100%",815
"R-loop","10%",814
"R-loop","10%",160
"R-loop","10%",815
"R-loop","20%",814
"R-loop","20%",160
"R-loop","20%",815
"R-loop","30%",814
"R-loop","30%",160
"R-loop","30%",815
"R-loop","40%",814
"R-loop","40%",160
"R-loop","40%",815
"R-loop","50%",814
"R-loop","50%",160
"R-loop","50%",815
"R-loop","60%",814
"R-loop","60%",160
"R-loop","60%",815
"R-loop","70%",814
"R-loop","70%",160
"R-loop","70%",815
"R-loop","80%",814
"R-loop","80%",160
"R-loop","80%",815
"R-loop","90%",814
"R-loop","90%",160
"R-loop","90%",815
"R-loop","100%",814
"R-loop","100%",160
"R-loop","100%",815
"R-loop","50%",162
"R-loop","60%",162
"R-loop","70%",162
"R-loop","80%",162
"R-loop","90%",162
"R-loop","100%",162
"R-loop","10%",162
"R-loop","20%",162
"R-loop","30%",162
"R-loop","40%",162
"R-loop","50%",162
"R-loop","60%",162
"R-loop","70%",162
"R-loop","80%",162
"R-loop","90%",162
"R-loop","100%",162
"R-loop","10%",162
"R-loop","20%",162
"R-loop","30%",162
"R-loop","70%",164
"R-loop","80%",164
"R-loop","90%",164
"R-loop","100%",164
"R-loop","10%",164
"R-loop","20%",164
"R-loop","30%",164
"R-loop","40%",164
"R-loop","50%",164
"R-loop","60%",164
"R-loop","70%",164
"R-loop","80%",164
"R-loop","90%",164
"R-loop","10%",975
"R-loop","20%",975
"R-loop","30%",975
"R-loop","40%",975
"R-loop","50%",975
"R-loop","50%",167
"R-loop","60%",167
"R-loop","70%",167
"R-loop","80%",167
"R-loop","90%",167
"R-loop","100%",167
"R-loop","100%",168
"R-loop","10%",172
"R-loop","10%",173
"R-loop","20%",172
"R-loop","20%",173
"R-loop","30%",172
"R-loop","30%",173
"R-loop","40%",172
"R-loop","40%",173
"R-loop","40%",174
"R-loop","50%",172
"R-loop","50%",174
"R-loop","60%",174
"R-loop","70%",174
"R-loop","80%",174
"R-loop","90%",174
"R-loop","10%",973
"R-loop","20%",973
"R-loop","30%",973
"R-loop","40%",973
"R-loop","50%",973
"R-loop","60%",973
"R-loop","70%",973
"R-loop","80%",973
"R-loop","90%",973
"R-loop","100%",973
"R-loop","10%",177
"R-loop","10%",817
"R-loop","20%",177
"R-loop","70%",450
"R-loop","80%",450
"R-loop","10%",178
"R-loop","20%",178
"R-loop","30%",178
"R-loop","40%",178
"R-loop","40%",449
"R-loop","50%",178
"R-loop","50%",449
"R-loop","60%",178
"R-loop","60%",449
"R-loop","70%",178
"R-loop","70%",449
"R-loop","80%",178
"R-loop","80%",449
"R-loop","90%",178
"R-loop","90%",449
"R-loop","100%",178
"R-loop","100%",449
"R-loop","10%",178
"R-loop","10%",449
"R-loop","20%",178
"R-loop","20%",449
"R-loop","30%",178
"R-loop","40%",178
"R-loop","50%",178
"R-loop","60%",178
"R-loop","70%",178
"R-loop","80%",178
"R-loop","90%",178
"R-loop","100%",178
"R-loop","10%",178
"R-loop","20%",178
"R-loop","30%",178
"R-loop","40%",178
"R-loop","50%",178
"R-loop","60%",178
"R-loop","70%",178
"R-loop","80%",178
"R-loop","40%",179
"R-loop","50%",179
"R-loop","60%",179
"R-loop","70%",179
"R-loop","80%",179
"R-loop","90%",179
"R-loop","100%",179
"R-loop","60%",181
"R-loop","70%",181
"R-loop","70%",182
"R-loop","70%",818
"R-loop","80%",181
"R-loop","80%",182
"R-loop","80%",818
"R-loop","90%",181
"R-loop","90%",182
"R-loop","90%",818
"R-loop","100%",181
"R-loop","100%",182
"R-loop","100%",818
"R-loop","80%",185
"R-loop","90%",185
"R-loop","100%",185
"R-loop","10%",185
"R-loop","20%",185
"R-loop","20%",819
"R-loop","20%",186
"R-loop","30%",819
"R-loop","30%",186
"R-loop","40%",819
"R-loop","40%",186
"R-loop","50%",819
"R-loop","50%",186
"R-loop","50%",187
"R-loop","60%",819
"R-loop","60%",186
"R-loop","60%",187
"R-loop","70%",819
"R-loop","70%",186
"R-loop","70%",187
"R-loop","80%",819
"R-loop","80%",186
"R-loop","80%",187
"R-loop","90%",819
"R-loop","90%",186
"R-loop","90%",187
"R-loop","90%",188
"R-loop","100%",819
"R-loop","100%",186
"R-loop","100%",187
"R-loop","100%",188
"R-loop","10%",448
"R-loop","20%",448
"R-loop","40%",189
"R-loop","50%",189
"R-loop","60%",189
"R-loop","70%",189
"R-loop","80%",189
"R-loop","10%",190
"R-loop","20%",190
"R-loop","30%",190
"R-loop","40%",190
"R-loop","50%",190
"R-loop","60%",190
"R-loop","70%",190
"R-loop","80%",190
"R-loop","90%",190
"R-loop","100%",190
"R-loop","10%",190
"R-loop","20%",190
"R-loop","30%",190
"R-loop","40%",190
"R-loop","50%",190
"R-loop","60%",190
"R-loop","60%",191
"R-loop","70%",190
"R-loop","70%",191
"R-loop","80%",190
"R-loop","80%",191
"R-loop","90%",190
"R-loop","90%",191
"R-loop","100%",190
"R-loop","100%",191
"R-loop","10%",190
"R-loop","10%",191
"R-loop","10%",192
"R-loop","20%",190
"R-loop","20%",191
"R-loop","20%",192
"R-loop","30%",191
"R-loop","30%",192
"R-loop","40%",191
"R-loop","40%",192
"R-loop","40%",193
"R-loop","50%",191
"R-loop","50%",192
"R-loop","50%",193
"R-loop","60%",191
"R-loop","60%",192
"R-loop","60%",193
"R-loop","70%",191
"R-loop","70%",192
"R-loop","70%",193
"R-loop","80%",191
"R-loop","80%",193
"R-loop","90%",191
"R-loop","90%",193
"R-loop","100%",191
"R-loop","100%",193
"R-loop","10%",191
"R-loop","10%",193
"R-loop","20%",191
"R-loop","30%",191
"R-loop","100%",195
"R-loop","10%",195
"R-loop","10%",196
"R-loop","10%",197
"R-loop","20%",195
"R-loop","20%",196
"R-loop","20%",197
"R-loop","10%",820
"R-loop","10%",200
"R-loop","10%",201
"R-loop","10%",202
"R-loop","10%",821
"R-loop","20%",820
"R-loop","20%",200
"R-loop","20%",201
"R-loop","20%",202
"R-loop","20%",821
"R-loop","30%",820
"R-loop","30%",200
"R-loop","30%",201
"R-loop","30%",202
"R-loop","30%",821
"R-loop","40%",200
"R-loop","40%",201
"R-loop","10%",203
"R-loop","20%",203
"R-loop","30%",203
"R-loop","40%",203
"R-loop","50%",203
"R-loop","50%",822
"R-loop","60%",203
"R-loop","60%",822
"R-loop","70%",203
"R-loop","70%",822
"R-loop","80%",203
"R-loop","80%",822
"R-loop","90%",203
"R-loop","90%",822
"R-loop","100%",822
"R-loop","30%",207
"R-loop","40%",207
"R-loop","10%",208
"R-loop","10%",823
"R-loop","10%",824
"R-loop","10%",825
"R-loop","10%",209
"R-loop","20%",208
"R-loop","20%",823
"R-loop","20%",824
"R-loop","20%",825
"R-loop","20%",209
"R-loop","20%",210
"R-loop","30%",208
"R-loop","30%",823
"R-loop","30%",824
"R-loop","30%",825
"R-loop","30%",209
"R-loop","30%",210
"R-loop","40%",208
"R-loop","40%",823
"R-loop","40%",824
"R-loop","40%",825
"R-loop","40%",209
"R-loop","40%",210
"R-loop","50%",208
"R-loop","50%",823
"R-loop","50%",824
"R-loop","50%",825
"R-loop","50%",209
"R-loop","50%",210
"R-loop","60%",208
"R-loop","60%",823
"R-loop","60%",824
"R-loop","60%",825
"R-loop","60%",209
"R-loop","60%",210
"R-loop","70%",208
"R-loop","70%",823
"R-loop","70%",824
"R-loop","70%",825
"R-loop","70%",209
"R-loop","70%",210
"R-loop","80%",208
"R-loop","80%",823
"R-loop","80%",824
"R-loop","80%",825
"R-loop","80%",209
"R-loop","80%",210
"R-loop","90%",208
"R-loop","90%",823
"R-loop","90%",824
"R-loop","90%",825
"R-loop","90%",209
"R-loop","90%",210
"R-loop","100%",208
"R-loop","100%",823
"R-loop","100%",824
"R-loop","100%",825
"R-loop","100%",209
"R-loop","100%",210
"R-loop","10%",208
"R-loop","10%",823
"R-loop","10%",824
"R-loop","10%",825
"R-loop","10%",209
"R-loop","10%",210
"R-loop","20%",208
"R-loop","20%",823
"R-loop","20%",824
"R-loop","20%",825
"R-loop","20%",209
"R-loop","20%",210
"R-loop","30%",208
"R-loop","30%",823
"R-loop","30%",824
"R-loop","30%",825
"R-loop","30%",209
"R-loop","30%",210
"R-loop","40%",824
"R-loop","40%",825
"R-loop","40%",209
"R-loop","40%",210
"R-loop","10%",211
"R-loop","20%",211
"R-loop","30%",211
"R-loop","40%",212
"R-loop","50%",212
"R-loop","60%",212
"R-loop","60%",827
"R-loop","60%",214
"R-loop","60%",215
"R-loop","70%",827
"R-loop","70%",214
"R-loop","70%",215
"R-loop","70%",216
"R-loop","80%",827
"R-loop","80%",214
"R-loop","80%",215
"R-loop","80%",216
"R-loop","90%",827
"R-loop","90%",214
"R-loop","90%",215
"R-loop","90%",216
"R-loop","100%",827
"R-loop","100%",214
"R-loop","100%",215
"R-loop","100%",216
"R-loop","100%",217
"R-loop","20%",444
"R-loop","30%",444
"R-loop","10%",219
"R-loop","20%",219
"R-loop","30%",219
"R-loop","30%",220
"R-loop","40%",220
"R-loop","40%",221
"R-loop","50%",220
"R-loop","50%",221
"R-loop","60%",220
"R-loop","60%",221
"R-loop","70%",220
"R-loop","70%",221
"R-loop","80%",220
